bond_key,bond_name,issuer_code,issuer_name,start_date,end_date,outcome,proposed_date,approved_date,rejected_date,event_ids,titles,urls
000700,模塑转债,000700,模塑科技,2022-08-09,2022-08-09,rejected,,,2022-08-09,1214248731,模塑科技关于不向下修正模塑转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-09/1214248731.PDF
300778,城市转债,300778,新城市,2022-08-09,2022-08-09,rejected,,,2022-08-09,1214260491,关于不向下修正“城市转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-09/1214260491.PDF
603278,大业转债,603278,大业<em>股</em>份,2022-08-09,2022-08-09,rejected,,,2022-08-09,1214251708,大业股份关于不向下修正“大业转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-09/1214251708.PDF
002631,未来转债,002631,德尔未来,2022-08-10,2022-08-10,rejected,,,2022-08-10,1214259221,关于暂不向下修正未来转债转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-10/1214259221.PDF
600831,广电转债,600831,广电网络,2022-08-10,2022-08-10,rejected,,,2022-08-10,1214259814,关于不向下修正“广电转债”转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-10/1214259814.PDF
601609,金田转债,601609,金田<em>股</em>份,2022-08-10,2022-08-10,rejected,,,2022-08-10,1214258809,金田股份关于不向下修正“金田转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-10/1214258809.PDF
603233,大参转债,603233,大参林,2022-08-10,2022-08-10,rejected,,,2022-08-10,1214258231,大参林医药集团股份有限公司关于不向下修正“大参转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-10/1214258231.PDF
603320,迪贝转债,603320,迪贝电气,2022-08-10,2022-08-10,rejected,,,2022-08-10,1214258821,关于不向下修正“迪贝转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-10/1214258821.PDF
603602,纵横转债,603602,纵横通信,2022-08-10,2022-08-10,rejected,,,2022-08-10,1214259031,纵横通信关于不向下修正“纵横转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-10/1214259031.PDF
600398,海澜转债,600398,海澜之家,2022-08-11,2022-08-11,rejected,,,2022-08-11,1214265387,海澜之家集团股份有限公司关于不向下修正“海澜转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-11/1214265387.PDF
688030,山石转债,688030,山石网科,2022-08-11,2022-08-11,rejected,,,2022-08-11,1214266980,山石网科通信技术股份有限公司关于不向下修正“山石转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-11/1214266980.PDF
002961,瑞达转债,002961,瑞达期货,2022-08-12,2022-08-12,rejected,,,2022-08-12,1214276218,关于不向下修正“瑞达转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-12/1214276218.PDF
603030,全筑转债,603030,全筑<em>股</em>份,2022-08-12,2022-08-12,rejected,,,2022-08-12,1214274634,关于暂不向下修正“全筑转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-12/1214274634.PDF
300655,,300655,晶瑞电材,2022-08-13,2022-08-13,approved,,2022-08-13,,1214289724,关于晶瑞转2预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-13/1214289724.PDF
002775,文科转债,002775,文科园林,2022-08-15,2022-08-15,rejected,,,2022-08-15,1214290780,关于不向下修正文科转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-15/1214290780.PDF
002228,合兴转债,002228,合兴包装,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214296568,关于不向下修正合兴转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214296568.PDF
002551,尚荣转债,002551,尚荣医疗,2022-08-16,2022-08-16,approved,,2022-08-16,,1214297319,关于尚荣转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214297319.PDF
002946,新乳转债,002946,新乳业,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214299570,关于不向下修正新乳转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214299570.PDF
002975,博杰转债,002975,博杰<em>股</em>份,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214298207,关于暂不向下修正博杰转债转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214298207.PDF
300483,首华转债,300483,首华燃气,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214299525,关于不向下修正首华转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214299525.PDF
600885,宏发转债,600885,宏发<em>股</em>份,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214297493,宏发股份：关于不向下修正“宏发转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214297493.PDF
603186,华正转债,603186,华正新材,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214295462,浙江华正新材料股份有限公司关于不向下修正“华正转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214295462.PDF
603912,佳力转债,603912,佳力图,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214294713,603912：佳力图关于不向下修正“佳力转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214294713.PDF
605189,富春转债,605189,富春染织,2022-08-16,2022-08-16,rejected,,,2022-08-16,1214295035,富春染织关于不向下修正“富春转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-16/1214295035.PDF
000623,敖东转债,000623,吉林敖东,2022-08-17,2022-08-17,approved,,2022-08-17,,1214309206,关于敖东转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-17/1214309206.PDF
002382,蓝帆转债,002382,蓝帆医疗,2022-08-17,2022-08-17,rejected,,,2022-08-17,1214309694,关于暂不向下修正“蓝帆转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-17/1214309694.PDF
01330,绿动转债,01330,绿色动力环保,2022-08-17,2022-08-17,rejected,,,2022-08-17,1214318993,关於不向下修正绿动转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-17/1214318993.PDF
688166,博瑞转债,688166,博瑞医药,2022-08-17,2022-08-17,rejected,,,2022-08-17,1214309465,关于不向下修正“博瑞转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-17/1214309465.PDF
002658,迪龙转债,002658,雪迪龙,2022-08-18,2022-08-18,rejected,,,2022-08-18,1214316628,雪迪龙关于暂不向下修正迪龙转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-18/1214316628.PDF
300577,开润转债,300577,开润<em>股</em>份,2022-08-18,2022-08-18,rejected,,,2022-08-18,1214319420,关于不向下修正开润转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-18/1214319420.PDF
601330,绿动转债,601330,绿色动力,2022-08-18,2022-08-18,rejected,,,2022-08-18,1214317083,关于不向下修正绿动转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-18/1214317083.PDF
603557,起步转债,603557,ST起步,2022-08-18,2022-08-18,rejected,,,2022-08-18,1214319205,ST起步：关于不向下修正“起步转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-18/1214319205.PDF
002008,大族转债,002008,大族激光,2022-08-19,2022-08-19,rejected,,,2022-08-19,1214332068,关于不向下修正大族转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214332068.PDF
002833,弘亚转债,002833,弘亚数控,2022-08-19,2022-08-19,rejected,,,2022-08-19,1214331025,关于不向下修正“弘亚转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214331025.PDF
300601,,300601,康泰生物,2022-08-19,2022-09-14,approved,2022-08-19,2022-09-14,,1214330673; 1214595643,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214330673.PDF; https://static.cninfo.com.cn/finalpage/2022-09-14/1214595643.PDF
603679,华体转债,603679,华体科技,2022-08-19,2022-08-19,rejected,,,2022-08-19,1214329689,四川华体照明科技股份有限公司关于不向下修正“华体转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214329689.PDF
603716,塞力转债,603716,塞力医疗,2022-08-19,2022-08-19,rejected,,,2022-08-19,1214332325,关于不向下修正“塞力转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214332325.PDF
000703,恒逸转债,000703,恒逸石化,2022-08-20,2022-08-20,approved,,2022-08-20,,1214343132,关于恒逸转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214343132.PDF
002370,,002370,亚太药业,2022-08-20,2022-09-09,approved,2022-08-20,2022-09-09,,1214344118; 1214568428,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344118.PDF; https://static.cninfo.com.cn/finalpage/2022-09-09/1214568428.PDF
002988,豪美转债,002988,豪美新材,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214343207,关于不向下修正豪美转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214343207.PDF
300655,,300655,晶瑞电材,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214344182,关于不向下修正晶瑞转2转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344182.PDF
603518,维格转债,603518,锦泓集团,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214342690,锦泓时装集团股份有限公司关于不向下修正“维格转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342690.PDF
603608,天创转债,603608,天创时尚,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214344370,关于不向下修正“天创转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344370.PDF
603708,家悦转债,603708,家家悦,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214342712,家家悦集团股份有限公司关于不向下修正“家悦转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342712.PDF
603776,永安转债,603776,永安行,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214344377,永安行：关于不向下修正“永安转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344377.PDF
603887,城地转债,603887,城地香江,2022-08-20,2022-08-20,rejected,,,2022-08-20,1214342724,上海城地香江数据科技股份有限公司关于暂不向下修正“城地转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342724.PDF
601929,吉视转债,601929,吉视传媒,2022-08-22,2022-08-22,rejected,,,2022-08-22,1214346752,吉视传媒股份有限公司关于不向下修正“吉视转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-22/1214346752.PDF
002279,久其转债,002279,久其软件,2022-08-23,2022-09-14,approved,2022-08-23,2022-09-14,,1214355189; 1214586728,关于董事会提议向下修正久其转债转股价格的公告; 关于向下修正久其转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214355189.PDF; https://static.cninfo.com.cn/finalpage/2022-09-14/1214586728.PDF
002631,未来转债,002631,德尔未来,2022-08-23,2022-08-23,rejected,,,2022-08-23,1214352500,关于不向下修正未来转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214352500.PDF
002815,,002815,崇达技术,2022-08-23,2022-08-23,rejected,,,2022-08-23,1214363837,关于暂不向下修正“崇达转2”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214363837.PDF
300243,瑞丰转债,300243,瑞丰高材,2022-08-23,2022-08-23,rejected,,,2022-08-23,1214354357,关于不向下修正瑞丰转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214354357.PDF
603007,,603007,ST花王,2022-08-23,2022-08-23,proposed_pending,2022-08-23,,,1214356992,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214356992.PDF
002551,尚荣转债,002551,尚荣医疗,2022-08-24,2022-08-24,rejected,,,2022-08-24,1214371190,关于不向下修正尚荣转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214371190.PDF
002907,华森转债,002907,华森制药,2022-08-24,2022-08-24,rejected,,,2022-08-24,1214366882,关于不向下修正“华森转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214366882.PDF
300608,思特转债,300608,思特奇,2022-08-24,2022-08-24,rejected,,,2022-08-24,1214373449,关于不向下修正思特转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214373449.PDF
600498,烽火转债,600498,烽火通信,2022-08-24,2022-08-24,rejected,,,2022-08-24,1214372403,烽火通信科技股份有限公司关于不向下修正“烽火转债”转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214372403.PDF
000703,恒逸转债,000703,恒逸石化,2022-08-25,2022-08-25,rejected,,,2022-08-25,1214386588,关于不向下修正恒逸转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214386588.PDF
002614,奥佳转债,002614,奥佳华,2022-08-25,2022-08-25,rejected,,,2022-08-25,1214388845,关于不向下修正奥佳转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214388845.PDF
002973,侨银转债,002973,侨银<em>股</em>份,2022-08-25,2022-08-25,rejected,,,2022-08-25,1214390362,关于不向下修正侨银转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214390362.PDF
600521,华海转债,600521,华海药业,2022-08-25,2022-08-25,rejected,,,2022-08-25,1214387128,浙江华海药业股份有限公司关于不向下修正“华海转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214387128.PDF
600745,闻泰转债,600745,闻泰科技,2022-08-25,2022-08-25,rejected,,,2022-08-25,1214385133,关于不向下修正“闻泰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214385133.PDF
603568,伟22转债,603568,伟明环保,2022-08-25,2022-08-25,rejected,,,2022-08-25,1214385257,伟明环保关于不向下修正“伟22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214385257.PDF
000789,万青转债,000789,万年青,2022-08-26,2022-08-26,approved,,2022-08-26,,1214406109,关于万青转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214406109.PDF
002022,科华转债,002022,*ST 科华,2022-08-26,2022-08-26,rejected,,,2022-08-26,1214408591,关于不向下修正“科华转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214408591.PDF
00267,中特转债,00267,中信<em>股</em>份,2022-08-26,2022-08-26,approved,,2022-08-26,,1214458898,海外监管公告–中信泰富特钢集团股份有限公司关於“中特转债”可能触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214458898.PDF
300607,拓斯转债,300607,拓斯达,2022-08-26,2022-08-26,rejected,,,2022-08-26,1214406048,关于不向下修正拓斯转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214406048.PDF
